TITLE     = ""
VARIABLES = "X" 
"Y"
"Cell Elevation"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=1610, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE )
9.701099396E+000 4.857749939E+001 3.292900085E+000 
8.982500076E+000 4.857749939E+001 3.181699991E+000 
8.263899803E+000 4.857749939E+001 3.101599932E+000 
7.545300007E+000 4.857749939E+001 3.049299955E+000 
6.826699734E+000 4.857749939E+001 3.019999981E+000 
6.108100414E+000 4.857749939E+001 3.049299955E+000 
5.389500141E+000 4.857749939E+001 3.121500015E+000 
4.670899868E+000 4.857749939E+001 3.200299978E+000 
3.952300549E+000 4.857749939E+001 3.464600086E+000 
3.233700275E+000 4.857749939E+001 3.464600086E+000 
2.515100002E+000 4.857749939E+001 3.628999949E+000 
1.796499610E+000 4.857749939E+001 3.684999943E+000 
1.077900290E+000 4.857749939E+001 3.684999943E+000 
3.592990935E-001 4.857749939E+001 3.658200026E+000 
1.616850090E+001 4.972050095E+001 3.773000002E+000 
1.544989967E+001 4.972050095E+001 3.835000038E+000 
1.473130035E+001 4.972050095E+001 3.835000038E+000 
1.401270008E+001 4.972050095E+001 3.826699972E+000 
1.329409981E+001 4.972050095E+001 3.757200003E+000 
1.257549953E+001 4.972050095E+001 3.757200003E+000 
1.185690022E+001 4.972050095E+001 3.588700056E+000 
1.113829994E+001 4.972050095E+001 3.418299913E+000 
1.041969967E+001 4.972050095E+001 3.418299913E+000 
9.701099396E+000 4.972050095E+001 3.245199919E+000 
8.982500076E+000 4.972050095E+001 3.151200056E+000 
8.263899803E+000 4.972050095E+001 3.088200092E+000 
7.545300007E+000 4.972050095E+001 3.046099901E+000 
6.826699734E+000 4.972050095E+001 3.019999981E+000 
6.108100414E+000 4.972050095E+001 3.043299913E+000 
5.389500141E+000 4.972050095E+001 3.175299883E+000 
4.670899868E+000 4.972050095E+001 3.175299883E+000 
3.952300549E+000 4.972050095E+001 3.517400026E+000 
3.233700275E+000 4.972050095E+001 3.517400026E+000 
2.515100002E+000 4.972050095E+001 3.646600008E+000 
1.796499610E+000 4.972050095E+001 3.695199966E+000 
1.077900290E+000 4.972050095E+001 3.695199966E+000 
3.592990935E-001 4.972050095E+001 3.658200026E+000 
1.616850090E+001 5.086349869E+001 3.773000002E+000 
1.544989967E+001 5.086349869E+001 3.742399931E+000 
1.473130035E+001 5.086349869E+001 3.742399931E+000 
1.401270008E+001 5.086349869E+001 3.736399889E+000 
1.329409981E+001 5.086349869E+001 3.692399979E+000 
1.257549953E+001 5.086349869E+001 3.692399979E+000 
1.185690022E+001 5.086349869E+001 3.588700056E+000 
1.113829994E+001 5.086349869E+001 3.418299913E+000 
1.041969967E+001 5.086349869E+001 3.418299913E+000 
9.701099396E+000 5.086349869E+001 3.190999985E+000 
8.982500076E+000 5.086349869E+001 3.113699913E+000 
8.263899803E+000 5.086349869E+001 3.076600075E+000 
7.545300007E+000 5.086349869E+001 3.019999981E+000 
6.826699734E+000 5.086349869E+001 3.019999981E+000 
6.108100414E+000 5.086349869E+001 3.091500044E+000 
5.389500141E+000 5.086349869E+001 3.187299967E+000 
4.670899868E+000 5.086349869E+001 3.393800020E+000 
3.952300549E+000 5.086349869E+001 3.625299931E+000 
3.233700275E+000 5.086349869E+001 3.715100050E+000 
2.515100002E+000 5.086349869E+001 3.715100050E+000 
1.796499610E+000 5.086349869E+001 3.730400085E+000 
1.077900290E+000 5.086349869E+001 3.674799919E+000 
3.592990935E-001 5.086349869E+001 3.674799919E+000 
1.616850090E+001 5.200650024E+001 3.680399895E+000 
1.544989967E+001 5.200650024E+001 3.692399979E+000 
1.473130035E+001 5.200650024E+001 3.692399979E+000 
1.401270008E+001 5.200650024E+001 3.663700104E+000 
1.329409981E+001 5.200650024E+001 3.615600109E+000 
1.257549953E+001 5.200650024E+001 3.615600109E+000 
1.185690022E+001 5.200650024E+001 3.519299984E+000 
1.113829994E+001 5.200650024E+001 3.362299919E+000 
1.041969967E+001 5.200650024E+001 3.362299919E+000 
9.701099396E+000 5.200650024E+001 3.190999985E+000 
8.982500076E+000 5.200650024E+001 3.111399889E+000 
8.263899803E+000 5.200650024E+001 3.052099943E+000 
7.545300007E+000 5.200650024E+001 3.019999981E+000 
6.826699734E+000 5.200650024E+001 3.052999973E+000 
6.108100414E+000 5.200650024E+001 3.111399889E+000 
5.389500141E+000 5.200650024E+001 3.210000038E+000 
4.670899868E+000 5.200650024E+001 3.417900085E+000 
3.952300549E+000 5.200650024E+001 3.625299931E+000 
3.233700275E+000 5.200650024E+001 3.625299931E+000 
2.515100002E+000 5.200650024E+001 3.747499943E+000 
1.796499610E+000 5.200650024E+001 3.747499943E+000 
1.077900290E+000 5.200650024E+001 3.723900080E+000 
3.592990935E-001 5.200650024E+001 3.723900080E+000 
1.616850090E+001 5.314950180E+001 3.680399895E+000 
1.544989967E+001 5.314950180E+001 3.683599949E+000 
1.473130035E+001 5.314950180E+001 3.665600061E+000 
1.401270008E+001 5.314950180E+001 3.665600061E+000 
1.329409981E+001 5.314950180E+001 3.592400074E+000 
1.257549953E+001 5.314950180E+001 3.592400074E+000 
1.185690022E+001 5.314950180E+001 3.458100080E+000 
1.113829994E+001 5.314950180E+001 3.318300009E+000 
1.041969967E+001 5.314950180E+001 3.318300009E+000 
9.701099396E+000 5.314950180E+001 3.193799973E+000 
8.982500076E+000 5.314950180E+001 3.121099949E+000 
8.263899803E+000 5.314950180E+001 3.019999981E+000 
7.545300007E+000 5.314950180E+001 3.019999981E+000 
6.826699734E+000 5.314950180E+001 3.103499889E+000 
6.108100414E+000 5.314950180E+001 3.184099913E+000 
5.389500141E+000 5.314950180E+001 3.327600002E+000 
4.670899868E+000 5.314950180E+001 3.462800026E+000 
3.952300549E+000 5.314950180E+001 3.654000044E+000 
3.233700275E+000 5.314950180E+001 3.654000044E+000 
2.515100002E+000 5.314950180E+001 3.747499943E+000 
1.796499610E+000 5.314950180E+001 3.757200003E+000 
1.077900290E+000 5.314950180E+001 3.757200003E+000 
3.592990935E-001 5.314950180E+001 3.723900080E+000 
1.616850090E+001 5.429249954E+001 3.684099913E+000 
1.544989967E+001 5.429249954E+001 3.683599949E+000 
1.473130035E+001 5.429249954E+001 3.683599949E+000 
1.401270008E+001 5.429249954E+001 3.665600061E+000 
1.329409981E+001 5.429249954E+001 3.609499931E+000 
1.257549953E+001 5.429249954E+001 3.609499931E+000 
1.185690022E+001 5.429249954E+001 3.431799889E+000 
1.113829994E+001 5.429249954E+001 3.282200098E+000 
1.041969967E+001 5.429249954E+001 3.282200098E+000 
9.701099396E+000 5.429249954E+001 3.112299919E+000 
8.982500076E+000 5.429249954E+001 3.061800003E+000 
8.263899803E+000 5.429249954E+001 3.019999981E+000 
7.545300007E+000 5.429249954E+001 3.019999981E+000 
6.826699734E+000 5.429249954E+001 3.075700045E+000 
6.108100414E+000 5.429249954E+001 3.156300068E+000 
5.389500141E+000 5.429249954E+001 3.303499937E+000 
4.670899868E+000 5.429249954E+001 3.570199966E+000 
3.952300549E+000 5.429249954E+001 3.694299936E+000 
3.233700275E+000 5.429249954E+001 3.694299936E+000 
2.515100002E+000 5.429249954E+001 3.750799894E+000 
1.796499610E+000 5.429249954E+001 3.750799894E+000 
1.077900290E+000 5.429249954E+001 3.709100008E+000 
3.592990935E-001 5.429249954E+001 3.709100008E+000 
1.616850090E+001 5.543550110E+001 3.750799894E+000 
1.544989967E+001 5.543550110E+001 3.750799894E+000 
1.473130035E+001 5.543550110E+001 3.710500002E+000 
1.401270008E+001 5.543550110E+001 3.710500002E+000 
1.329409981E+001 5.543550110E+001 3.609499931E+000 
1.257549953E+001 5.543550110E+001 3.609499931E+000 
1.185690022E+001 5.543550110E+001 3.409100056E+000 
1.113829994E+001 5.543550110E+001 3.249300003E+000 
1.041969967E+001 5.543550110E+001 3.147000074E+000 
9.701099396E+000 5.543550110E+001 3.083600044E+000 
8.982500076E+000 5.543550110E+001 3.038199902E+000 
8.263899803E+000 5.543550110E+001 3.019999981E+000 
7.545300007E+000 5.543550110E+001 3.020699978E+000 
6.826699734E+000 5.543550110E+001 3.133599997E+000 
6.108100414E+000 5.543550110E+001 3.246999979E+000 
5.389500141E+000 5.543550110E+001 3.299799919E+000 
4.670899868E+000 5.543550110E+001 3.658600092E+000 
3.952300549E+000 5.543550110E+001 3.722100019E+000 
3.233700275E+000 5.543550110E+001 3.722100019E+000 
2.515100002E+000 5.543550110E+001 3.747100115E+000 
1.796499610E+000 5.543550110E+001 3.726700068E+000 
1.077900290E+000 5.543550110E+001 3.726700068E+000 
3.592990935E-001 5.543550110E+001 3.709100008E+000 
1.616850090E+001 5.657849884E+001 3.797100067E+000 
1.544989967E+001 5.657849884E+001 3.778500080E+000 
1.473130035E+001 5.657849884E+001 3.778500080E+000 
1.401270008E+001 5.657849884E+001 3.699800014E+000 
1.329409981E+001 5.657849884E+001 3.576699972E+000 
1.257549953E+001 5.657849884E+001 3.576699972E+000 
1.185690022E+001 5.657849884E+001 3.409100056E+000 
1.113829994E+001 5.657849884E+001 3.254899979E+000 
1.041969967E+001 5.657849884E+001 3.169199944E+000 
9.701099396E+000 5.657849884E+001 3.089099884E+000 
8.982500076E+000 5.657849884E+001 3.021600008E+000 
8.263899803E+000 5.657849884E+001 3.020800114E+000 
7.545300007E+000 5.657849884E+001 3.063699961E+000 
6.826699734E+000 5.657849884E+001 3.149300098E+000 
6.108100414E+000 5.657849884E+001 3.253999949E+000 
5.389500141E+000 5.657849884E+001 3.398900032E+000 
4.670899868E+000 5.657849884E+001 3.658600092E+000 
3.952300549E+000 5.657849884E+001 3.705899954E+000 
3.233700275E+000 5.657849884E+001 3.705899954E+000 
2.515100002E+000 5.657849884E+001 3.710000038E+000 
1.796499610E+000 5.657849884E+001 3.669300079E+000 
1.077900290E+000 5.657849884E+001 3.669300079E+000 
3.592990935E-001 5.657849884E+001 3.669300079E+000 
1.616850090E+001 5.772150040E+001 3.785500050E+000 
1.544989967E+001 5.772150040E+001 3.771100044E+000 
1.473130035E+001 5.772150040E+001 3.662300110E+000 
1.401270008E+001 5.772150040E+001 3.662300110E+000 
1.329409981E+001 5.772150040E+001 3.516499996E+000 
1.257549953E+001 5.772150040E+001 3.516499996E+000 
1.185690022E+001 5.772150040E+001 3.354899883E+000 
1.113829994E+001 5.772150040E+001 3.185899973E+000 
1.041969967E+001 5.772150040E+001 3.103499889E+000 
9.701099396E+000 5.772150040E+001 3.039099932E+000 
8.982500076E+000 5.772150040E+001 3.019999981E+000 
8.263899803E+000 5.772150040E+001 3.021300077E+000 
7.545300007E+000 5.772150040E+001 3.149300098E+000 
6.826699734E+000 5.772150040E+001 3.254400015E+000 
6.108100414E+000 5.772150040E+001 3.254400015E+000 
5.389500141E+000 5.772150040E+001 3.453999996E+000 
4.670899868E+000 5.772150040E+001 3.628999949E+000 
3.952300549E+000 5.772150040E+001 3.628999949E+000 
3.233700275E+000 5.772150040E+001 3.705899954E+000 
2.515100002E+000 5.772150040E+001 3.710000038E+000 
1.796499610E+000 5.772150040E+001 3.710000038E+000 
1.077900290E+000 5.772150040E+001 3.669300079E+000 
3.592990935E-001 5.772150040E+001 3.699800014E+000 
1.616850090E+001 5.886449814E+001 3.785500050E+000 
1.544989967E+001 5.886449814E+001 3.771100044E+000 
1.473130035E+001 5.886449814E+001 3.592400074E+000 
1.401270008E+001 5.886449814E+001 3.592400074E+000 
1.329409981E+001 5.886449814E+001 3.394700050E+000 
1.257549953E+001 5.886449814E+001 3.235399961E+000 
1.185690022E+001 5.886449814E+001 3.235399961E+000 
1.113829994E+001 5.886449814E+001 3.150300026E+000 
1.041969967E+001 5.886449814E+001 3.086800098E+000 
9.701099396E+000 5.886449814E+001 3.021600008E+000 
8.982500076E+000 5.886449814E+001 3.029500008E+000 
8.263899803E+000 5.886449814E+001 3.050199986E+000 
7.545300007E+000 5.886449814E+001 3.137300014E+000 
6.826699734E+000 5.886449814E+001 3.244699955E+000 
6.108100414E+000 5.886449814E+001 3.509500027E+000 
5.389500141E+000 5.886449814E+001 3.509500027E+000 
4.670899868E+000 5.886449814E+001 3.678100109E+000 
3.952300549E+000 5.886449814E+001 3.678100109E+000 
3.233700275E+000 5.886449814E+001 3.726200104E+000 
2.515100002E+000 5.886449814E+001 3.726200104E+000 
1.796499610E+000 5.886449814E+001 3.677599907E+000 
1.077900290E+000 5.886449814E+001 3.677599907E+000 
3.592990935E-001 5.886449814E+001 3.677599907E+000 
1.616850090E+001 6.000749969E+001 3.690099955E+000 
1.544989967E+001 6.000749969E+001 3.697499990E+000 
1.473130035E+001 6.000749969E+001 3.697499990E+000 
1.401270008E+001 6.000749969E+001 3.592400074E+000 
1.329409981E+001 6.000749969E+001 3.394700050E+000 
1.257549953E+001 6.000749969E+001 3.181699991E+000 
1.185690022E+001 6.000749969E+001 3.181699991E+000 
1.113829994E+001 6.000749969E+001 3.097899914E+000 
1.041969967E+001 6.000749969E+001 3.022500038E+000 
9.701099396E+000 6.000749969E+001 3.019999981E+000 
8.982500076E+000 6.000749969E+001 3.022300005E+000 
8.263899803E+000 6.000749969E+001 3.038199902E+000 
7.545300007E+000 6.000749969E+001 3.137300014E+000 
6.826699734E+000 6.000749969E+001 3.244699955E+000 
6.108100414E+000 6.000749969E+001 3.561899900E+000 
5.389500141E+000 6.000749969E+001 3.561899900E+000 
4.670899868E+000 6.000749969E+001 3.732700109E+000 
3.952300549E+000 6.000749969E+001 3.732700109E+000 
3.233700275E+000 6.000749969E+001 3.759099960E+000 
2.515100002E+000 6.000749969E+001 3.759099960E+000 
1.796499610E+000 6.000749969E+001 3.740099907E+000 
1.077900290E+000 6.000749969E+001 3.740099907E+000 
3.592990935E-001 6.000749969E+001 3.747499943E+000 
1.616850090E+001 6.115050125E+001 3.690099955E+000 
1.544989967E+001 6.115050125E+001 3.590600014E+000 
1.473130035E+001 6.115050125E+001 3.590600014E+000 
1.401270008E+001 6.115050125E+001 3.454900026E+000 
1.329409981E+001 6.115050125E+001 3.297499895E+000 
1.257549953E+001 6.115050125E+001 3.169699907E+000 
1.185690022E+001 6.115050125E+001 3.085900068E+000 
1.113829994E+001 6.115050125E+001 3.030800104E+000 
1.041969967E+001 6.115050125E+001 3.019999981E+000 
9.701099396E+000 6.115050125E+001 3.022900105E+000 
8.982500076E+000 6.115050125E+001 3.053900003E+000 
8.263899803E+000 6.115050125E+001 3.121099949E+000 
7.545300007E+000 6.115050125E+001 3.299299955E+000 
6.826699734E+000 6.115050125E+001 3.299299955E+000 
6.108100414E+000 6.115050125E+001 3.561899900E+000 
5.389500141E+000 6.115050125E+001 3.561899900E+000 
4.670899868E+000 6.115050125E+001 3.732199907E+000 
3.952300549E+000 6.115050125E+001 3.732199907E+000 
3.233700275E+000 6.115050125E+001 3.803100109E+000 
2.515100002E+000 6.115050125E+001 3.803100109E+000 
1.796499610E+000 6.115050125E+001 3.740099907E+000 
1.077900290E+000 6.115050125E+001 3.740099907E+000 
3.592990935E-001 6.115050125E+001 3.760900021E+000 
1.616850090E+001 6.229349899E+001 3.652600050E+000 
1.544989967E+001 6.229349899E+001 3.562799931E+000 
1.473130035E+001 6.229349899E+001 3.379899979E+000 
1.401270008E+001 6.229349899E+001 3.379899979E+000 
1.329409981E+001 6.229349899E+001 3.217400074E+000 
1.257549953E+001 6.229349899E+001 3.128499985E+000 
1.185690022E+001 6.229349899E+001 3.077600002E+000 
1.113829994E+001 6.229349899E+001 3.019999981E+000 
1.041969967E+001 6.229349899E+001 3.019999981E+000 
9.701099396E+000 6.229349899E+001 3.056299925E+000 
8.982500076E+000 6.229349899E+001 3.119199991E+000 
8.263899803E+000 6.229349899E+001 3.198400021E+000 
7.545300007E+000 6.229349899E+001 3.350699902E+000 
6.826699734E+000 6.229349899E+001 3.350699902E+000 
6.108100414E+000 6.229349899E+001 3.566999912E+000 
5.389500141E+000 6.229349899E+001 3.566999912E+000 
4.670899868E+000 6.229349899E+001 3.732199907E+000 
3.952300549E+000 6.229349899E+001 3.732199907E+000 
3.233700275E+000 6.229349899E+001 3.819799900E+000 
2.515100002E+000 6.229349899E+001 3.853100061E+000 
1.796499610E+000 6.229349899E+001 3.853100061E+000 
1.077900290E+000 6.229349899E+001 3.853100061E+000 
3.592990935E-001 6.229349899E+001 3.795200109E+000 
1.616850090E+001 6.343650055E+001 3.652600050E+000 
1.544989967E+001 6.343650055E+001 3.540600061E+000 
1.473130035E+001 6.343650055E+001 3.333600044E+000 
1.401270008E+001 6.343650055E+001 3.333600044E+000 
1.329409981E+001 6.343650055E+001 3.181299925E+000 
1.257549953E+001 6.343650055E+001 3.111799955E+000 
1.185690022E+001 6.343650055E+001 3.032200098E+000 
1.113829994E+001 6.343650055E+001 3.019999981E+000 
1.041969967E+001 6.343650055E+001 3.024100065E+000 
9.701099396E+000 6.343650055E+001 3.042399883E+000 
8.982500076E+000 6.343650055E+001 3.111399889E+000 
8.263899803E+000 6.343650055E+001 3.246099949E+000 
7.545300007E+000 6.343650055E+001 3.404400110E+000 
6.826699734E+000 6.343650055E+001 3.404400110E+000 
6.108100414E+000 6.343650055E+001 3.581300020E+000 
5.389500141E+000 6.343650055E+001 3.581300020E+000 
4.670899868E+000 6.343650055E+001 3.725300074E+000 
3.952300549E+000 6.343650055E+001 3.725300074E+000 
3.233700275E+000 6.343650055E+001 3.819799900E+000 
2.515100002E+000 6.343650055E+001 3.819799900E+000 
1.796499610E+000 6.343650055E+001 3.853100061E+000 
1.077900290E+000 6.343650055E+001 3.853100061E+000 
3.592990935E-001 6.343650055E+001 3.795200109E+000 
1.616850090E+001 6.457949829E+001 3.682699919E+000 
1.544989967E+001 6.457949829E+001 3.522000074E+000 
1.473130035E+001 6.457949829E+001 3.302999973E+000 
1.401270008E+001 6.457949829E+001 3.184099913E+000 
1.329409981E+001 6.457949829E+001 3.184099913E+000 
1.257549953E+001 6.457949829E+001 3.064599991E+000 
1.185690022E+001 6.457949829E+001 3.019999981E+000 
1.113829994E+001 6.457949829E+001 3.019999981E+000 
1.041969967E+001 6.457949829E+001 3.049299955E+000 
9.701099396E+000 6.457949829E+001 3.132699966E+000 
8.982500076E+000 6.457949829E+001 3.223400116E+000 
8.263899803E+000 6.457949829E+001 3.246099949E+000 
7.545300007E+000 6.457949829E+001 3.466900110E+000 
6.826699734E+000 6.457949829E+001 3.613300085E+000 
6.108100414E+000 6.457949829E+001 3.613300085E+000 
5.389500141E+000 6.457949829E+001 3.708600044E+000 
4.670899868E+000 6.457949829E+001 3.708600044E+000 
3.952300549E+000 6.457949829E+001 3.757699966E+000 
3.233700275E+000 6.457949829E+001 3.757699966E+000 
2.515100002E+000 6.457949829E+001 3.756799936E+000 
1.796499610E+000 6.457949829E+001 3.756799936E+000 
1.077900290E+000 6.457949829E+001 3.760900021E+000 
3.592990935E-001 6.457949829E+001 3.761399984E+000 
1.616850090E+001 6.572250366E+001 3.682699919E+000 
1.544989967E+001 6.572250366E+001 3.522000074E+000 
1.473130035E+001 6.572250366E+001 3.302999973E+000 
1.401270008E+001 6.572250366E+001 3.165100098E+000 
1.329409981E+001 6.572250366E+001 3.115499973E+000 
1.257549953E+001 6.572250366E+001 3.025199890E+000 
1.185690022E+001 6.572250366E+001 3.019999981E+000 
1.113829994E+001 6.572250366E+001 3.059999943E+000 
1.041969967E+001 6.572250366E+001 3.133599997E+000 
9.701099396E+000 6.572250366E+001 3.218300104E+000 
8.982500076E+000 6.572250366E+001 3.343300104E+000 
8.263899803E+000 6.572250366E+001 3.343300104E+000 
7.545300007E+000 6.572250366E+001 3.466900110E+000 
6.826699734E+000 6.572250366E+001 3.466900110E+000 
6.108100414E+000 6.572250366E+001 3.617399931E+000 
5.389500141E+000 6.572250366E+001 3.677099943E+000 
4.670899868E+000 6.572250366E+001 3.677099943E+000 
3.952300549E+000 6.572250366E+001 3.703500032E+000 
3.233700275E+000 6.572250366E+001 3.703500032E+000 
2.515100002E+000 6.572250366E+001 3.645200014E+000 
1.796499610E+000 6.572250366E+001 3.716500044E+000 
1.077900290E+000 6.572250366E+001 3.724800110E+000 
3.592990935E-001 6.572250366E+001 3.728100061E+000 
1.616850090E+001 6.686550140E+001 3.376199961E+000 
1.544989967E+001 6.686550140E+001 3.376199961E+000 
1.473130035E+001 6.686550140E+001 3.234999895E+000 
1.401270008E+001 6.686550140E+001 3.109499931E+000 
1.329409981E+001 6.686550140E+001 3.046999931E+000 
1.257549953E+001 6.686550140E+001 3.019999981E+000 
1.185690022E+001 6.686550140E+001 3.025199890E+000 
1.113829994E+001 6.686550140E+001 3.104399920E+000 
1.041969967E+001 6.686550140E+001 3.104399920E+000 
9.701099396E+000 6.686550140E+001 3.208100080E+000 
8.982500076E+000 6.686550140E+001 3.405400038E+000 
8.263899803E+000 6.686550140E+001 3.405400038E+000 
7.545300007E+000 6.686550140E+001 3.534499884E+000 
6.826699734E+000 6.686550140E+001 3.534499884E+000 
6.108100414E+000 6.686550140E+001 3.617399931E+000 
5.389500141E+000 6.686550140E+001 3.617399931E+000 
4.670899868E+000 6.686550140E+001 3.647099972E+000 
3.952300549E+000 6.686550140E+001 3.654500008E+000 
3.233700275E+000 6.686550140E+001 3.645200014E+000 
2.515100002E+000 6.686550140E+001 3.645200014E+000 
1.796499610E+000 6.686550140E+001 3.645200014E+000 
1.077900290E+000 6.686550140E+001 3.680900097E+000 
3.592990935E-001 6.686550140E+001 3.683599949E+000 
1.616850090E+001 6.800849915E+001 3.174299955E+000 
1.544989967E+001 6.800849915E+001 3.175299883E+000 
1.473130035E+001 6.800849915E+001 3.088700056E+000 
1.401270008E+001 6.800849915E+001 3.043800116E+000 
1.329409981E+001 6.800849915E+001 3.019999981E+000 
1.257549953E+001 6.800849915E+001 3.019999981E+000 
1.185690022E+001 6.800849915E+001 3.019999981E+000 
1.113829994E+001 6.800849915E+001 3.072900057E+000 
1.041969967E+001 6.800849915E+001 3.165999889E+000 
9.701099396E+000 6.800849915E+001 3.297499895E+000 
8.982500076E+000 6.800849915E+001 3.297499895E+000 
8.263899803E+000 6.800849915E+001 3.405400038E+000 
7.545300007E+000 6.800849915E+001 3.609999895E+000 
6.826699734E+000 6.800849915E+001 3.609999895E+000 
6.108100414E+000 6.800849915E+001 3.644700050E+000 
5.389500141E+000 6.800849915E+001 3.644700050E+000 
4.670899868E+000 6.800849915E+001 3.647099972E+000 
3.952300549E+000 6.800849915E+001 3.603100061E+000 
3.233700275E+000 6.800849915E+001 3.603100061E+000 
2.515100002E+000 6.800849915E+001 3.603100061E+000 
1.796499610E+000 6.800849915E+001 3.643300056E+000 
1.077900290E+000 6.800849915E+001 3.660000086E+000 
3.592990935E-001 6.800849915E+001 3.663300037E+000 
1.616850090E+001 6.915149689E+001 3.077100039E+000 
1.544989967E+001 6.915149689E+001 3.053900003E+000 
1.473130035E+001 6.915149689E+001 3.048899889E+000 
1.401270008E+001 6.915149689E+001 3.019999981E+000 
1.329409981E+001 6.915149689E+001 3.019999981E+000 
1.257549953E+001 6.915149689E+001 3.019999981E+000 
1.185690022E+001 6.915149689E+001 3.035000086E+000 
1.113829994E+001 6.915149689E+001 3.082200050E+000 
1.041969967E+001 6.915149689E+001 3.165999889E+000 
9.701099396E+000 6.915149689E+001 3.378499985E+000 
8.982500076E+000 6.915149689E+001 3.530800104E+000 
8.263899803E+000 6.915149689E+001 3.530800104E+000 
7.545300007E+000 6.915149689E+001 3.609999895E+000 
6.826699734E+000 6.915149689E+001 3.693799973E+000 
6.108100414E+000 6.915149689E+001 3.693799973E+000 
5.389500141E+000 6.915149689E+001 3.663700104E+000 
4.670899868E+000 6.915149689E+001 3.663700104E+000 
3.952300549E+000 6.915149689E+001 3.663700104E+000 
3.233700275E+000 6.915149689E+001 3.603100061E+000 
2.515100002E+000 6.915149689E+001 3.603100061E+000 
1.796499610E+000 6.915149689E+001 3.638700008E+000 
1.077900290E+000 6.915149689E+001 3.640100002E+000 
3.592990935E-001 6.915149689E+001 3.641000032E+000 
1.616850090E+001 7.029450226E+001 3.024300098E+000 
1.544989967E+001 7.029450226E+001 3.025700092E+000 
1.473130035E+001 7.029450226E+001 3.019999981E+000 
1.401270008E+001 7.029450226E+001 3.019999981E+000 
1.329409981E+001 7.029450226E+001 3.029900074E+000 
1.257549953E+001 7.029450226E+001 3.053499937E+000 
1.185690022E+001 7.029450226E+001 3.063199997E+000 
1.113829994E+001 7.029450226E+001 3.213700056E+000 
1.041969967E+001 7.029450226E+001 3.213700056E+000 
9.701099396E+000 7.029450226E+001 3.378499985E+000 
8.982500076E+000 7.029450226E+001 3.599400043E+000 
8.263899803E+000 7.029450226E+001 3.599400043E+000 
7.545300007E+000 7.029450226E+001 3.691499949E+000 
6.826699734E+000 7.029450226E+001 3.691499949E+000 
6.108100414E+000 7.029450226E+001 3.693799973E+000 
5.389500141E+000 7.029450226E+001 3.721600056E+000 
4.670899868E+000 7.029450226E+001 3.721600056E+000 
3.952300549E+000 7.029450226E+001 3.649399996E+000 
3.233700275E+000 7.029450226E+001 3.649399996E+000 
2.515100002E+000 7.029450226E+001 3.662300110E+000 
1.796499610E+000 7.029450226E+001 3.662800074E+000 
1.077900290E+000 7.029450226E+001 3.654500008E+000 
3.592990935E-001 7.029450226E+001 3.654900074E+000 
1.616850090E+001 7.143750000E+001 3.021500111E+000 
1.544989967E+001 7.143750000E+001 3.028500080E+000 
1.473130035E+001 7.143750000E+001 3.030299902E+000 
1.401270008E+001 7.143750000E+001 3.033999920E+000 
1.329409981E+001 7.143750000E+001 3.092799902E+000 
1.257549953E+001 7.143750000E+001 3.092799902E+000 
1.185690022E+001 7.143750000E+001 3.146100044E+000 
1.113829994E+001 7.143750000E+001 3.316900015E+000 
1.041969967E+001 7.143750000E+001 3.316900015E+000 
9.701099396E+000 7.143750000E+001 3.458600044E+000 
8.982500076E+000 7.143750000E+001 3.458600044E+000 
8.263899803E+000 7.143750000E+001 3.599400043E+000 
7.545300007E+000 7.143750000E+001 3.724800110E+000 
6.826699734E+000 7.143750000E+001 3.724800110E+000 
6.108100414E+000 7.143750000E+001 3.724800110E+000 
5.389500141E+000 7.143750000E+001 3.721600056E+000 
4.670899868E+000 7.143750000E+001 3.721600056E+000 
3.952300549E+000 7.143750000E+001 3.729899883E+000 
3.233700275E+000 7.143750000E+001 3.686899900E+000 
2.515100002E+000 7.143750000E+001 3.684099913E+000 
1.796499610E+000 7.143750000E+001 3.682699919E+000 
1.077900290E+000 7.143750000E+001 3.675299883E+000 
3.592990935E-001 7.143750000E+001 3.674799919E+000 
1.616850090E+001 7.258049774E+001 3.029900074E+000 
1.544989967E+001 7.258049774E+001 3.031699896E+000 
1.473130035E+001 7.258049774E+001 3.072000027E+000 
1.401270008E+001 7.258049774E+001 3.099800110E+000 
1.329409981E+001 7.258049774E+001 3.114099979E+000 
1.257549953E+001 7.258049774E+001 3.210000038E+000 
1.185690022E+001 7.258049774E+001 3.278500080E+000 
1.113829994E+001 7.258049774E+001 3.278500080E+000 
1.041969967E+001 7.258049774E+001 3.404000044E+000 
9.701099396E+000 7.258049774E+001 3.553100109E+000 
8.982500076E+000 7.258049774E+001 3.553100109E+000 
8.263899803E+000 7.258049774E+001 3.689199924E+000 
7.545300007E+000 7.258049774E+001 3.689199924E+000 
6.826699734E+000 7.258049774E+001 3.724800110E+000 
6.108100414E+000 7.258049774E+001 3.748399973E+000 
5.389500141E+000 7.258049774E+001 3.748399973E+000 
4.670899868E+000 7.258049774E+001 3.729899883E+000 
3.952300549E+000 7.258049774E+001 3.729899883E+000 
3.233700275E+000 7.258049774E+001 3.729899883E+000 
2.515100002E+000 7.258049774E+001 3.703999996E+000 
1.796499610E+000 7.258049774E+001 3.694299936E+000 
